n,radius,central_angle_rad,central_angle_deg,side_chord,circumscribed_side,apothem,spoke_base_angle_deg,diag2,diag2_over_side,apothem_over_radius,vertices_shared_with_smaller_dgon,smallest_proper_divisor_gon,n_is_prime_like,euler_totient,predicted_shared_from_totient
905,452.5,0.006942746195778548,0.39779005524861877,3.1415863440025813,3.141605272832648,452.4972735926823,89.8011049723757,6.28313483057313,1.9999879495809163,0.9999939747904582,184,5,0,720,184
906,453.0,0.00693508312050727,0.3973509933774835,3.1415863579233347,3.1416052449908394,452.9972766019559,89.80132450331126,6.283134941938754,1.9999879761675754,0.9999939880837878,605,2,0,300,605
907,453.5,0.006927436942866137,0.39691289966923926,3.141586371798069,3.1416052172410702,453.49727960459376,89.80154355016538,6.28313505293623,1.9999880026663452,0.9999940013331725,0,907,1,906,0
908,454.0,0.006919807607025976,0.39647577092511016,3.141586385626987,3.1416051895829358,453.997282600618,89.80176211453744,6.283135163567178,1.9999880290776126,0.9999940145388062,455,2,0,452,455
909,454.5,0.006912195057403286,0.39603960396039606,3.1415863994102904,3.141605162016033,454.4972855900503,89.8019801980198,6.283135273833209,1.9999880554017617,0.9999940277008807,308,3,0,600,308
910,455.0,0.006904599238658886,0.3956043956043956,3.141586413148179,3.1416051345399594,454.99728857291245,89.80219780219781,6.283135383735925,1.9999880816391757,0.9999940408195878,621,2,0,288,621
911,455.5,0.006897020095696582,0.3951701427003293,3.1415864268408527,3.1416051071543185,455.4972915492261,89.80241492864984,6.283135493276924,1.9999881077902355,0.9999940538951176,0,911,1,910,0
912,456.0,0.006889457573661827,0.39473684210526316,3.14158644048851,3.1416050798587136,455.9972945190127,89.80263157894737,6.283135602457788,1.9999881338553187,0.9999940669276595,623,2,0,288,623
913,456.5,0.006881911617940401,0.39430449069003287,3.1415864540913465,3.1416050526527495,456.49729748229385,89.80284775465498,6.283135711280096,1.999988159834803,0.9999940799174016,92,11,0,820,92
914,457.0,0.006874382174157097,0.3938730853391685,3.1415864676495597,3.141605025536035,456.9973004390908,89.80306345733042,6.283135819745416,1.9999881857290622,0.9999940928645312,457,2,0,456,457
915,457.5,0.006866869188174411,0.39344262295081966,3.1415864811633436,3.1416049985081793,457.49730338942476,89.80327868852459,6.283135927855308,1.999988211538469,0.9999941057692344,434,3,0,480,434
916,458.0,0.006859372606091252,0.39301310043668125,3.1415864946328935,3.1416049715687953,457.99730633331694,89.80349344978166,6.283136035611322,1.9999882372633928,0.9999941186316964,459,2,0,456,459
917,458.5,0.006851892374241643,0.3925845147219193,3.1415865080584005,3.1416049447174967,458.49730927078855,89.80370774263903,6.283136143015001,1.9999882629042027,0.9999941314521015,136,7,0,780,136
918,459.0,0.0068444284391934495,0.39215686274509803,3.1415865214400576,3.1416049179539005,458.9973122018604,89.80392156862744,6.283136250067881,1.9999882884612654,0.9999941442306326,629,2,0,288,629
919,459.5,0.0068369807477471015,0.39173014145810664,3.141586534778055,3.1416048912776247,459.4973151265534,89.80413492927094,6.283136356771485,1.999988313934944,0.9999941569674721,0,919,1,918,0
920,460.0,0.006829549246934333,0.391304347826087,3.1415865480725826,3.14160486468829,459.99731804488846,89.80434782608695,6.2831364631273345,1.999988339325602,0.999994169662801,567,2,0,352,567
921,460.5,0.006822133884016923,0.39087947882736157,3.141586561323829,3.141604838185519,460.49732095688614,89.80456026058631,6.2831365691369365,1.999988364633599,0.9999941823167995,308,3,0,612,308
922,461.0,0.0068147346064854515,0.39045553145336226,3.141586574531982,3.141604811768936,460.9973238625672,89.80477223427333,6.283136674801793,1.9999883898592936,0.9999941949296469,461,2,0,460,461
923,461.5,0.006807351362058057,0.39003250270855905,3.1415865876972284,3.141604785438169,461.4973267619521,89.80498374864572,6.283136780123398,1.999988415003043,0.9999942075015213,82,13,0,840,82
924,462.0,0.006799984098679206,0.3896103896103896,3.1415866008197537,3.141604759192845,461.99732965506126,89.80519480519482,6.283136885103235,1.9999884400652006,0.9999942200326002,683,2,0,240,683
925,462.5,0.006792632764518472,0.3891891891891892,3.1415866138997424,3.1416047330325956,462.4973325419151,89.80540540540541,6.283136989742782,1.9999884650461195,0.9999942325230597,204,5,0,720,204
926,463.0,0.006785297307969316,0.38876889848812096,3.1415866269373787,3.1416047069570534,462.99733542253387,89.80561555075595,6.283137094043509,1.9999884899461506,0.9999942449730753,463,2,0,462,463
927,463.5,0.0067779776776478815,0.3883495145631068,3.141586639932844,3.141604680965853,463.49733829693776,89.80582524271846,6.283137198006875,1.9999885147656429,0.9999942573828214,314,3,0,612,314
928,464.0,0.006770673822391796,0.3879310344827586,3.141586652886321,3.1416046550586314,463.9973411651468,89.80603448275862,6.283137301634335,1.9999885395049428,0.9999942697524715,479,2,0,448,479
929,464.5,0.006763385691258973,0.38751345532831,3.1415866657979903,3.1416046292350264,464.497344027181,89.80624327233585,6.283137404927334,1.9999885641643957,0.999994282082198,0,929,1,928,0
930,465.0,0.006756113233526437,0.3870967741935484,3.1415866786680318,3.14160460349468,464.9973468830603,89.80645161290323,6.283137507887312,1.9999885887443454,0.9999942943721727,689,2,0,240,689
931,465.5,0.0067488563986891365,0.38668098818474755,3.1415866914966237,3.141604577837233,465.49734973280454,89.80665950590762,6.283137610515695,1.999988613245132,0.9999943066225662,174,7,0,756,174
932,466.0,0.006741615136458784,0.3862660944206009,3.1415867042839434,3.141604552262331,465.9973525764335,89.80686695278969,6.283137712813908,1.9999886376670968,0.9999943188335483,467,2,0,464,467
933,466.5,0.006734389396762686,0.38585209003215437,3.1415867170301692,3.141604526769619,466.49735541396683,89.80707395498392,6.283137814783365,1.9999886620105758,0.999994331005288,312,3,0,620,312
934,467.0,0.0067271791297425975,0.38543897216274087,3.141586729735476,3.1416045013587466,466.997358245424,89.80728051391863,6.283137916425473,1.9999886862759058,0.9999943431379529,467,2,0,466,467
935,467.5,0.006719984285753568,0.3850267379679144,3.1415867424000385,3.1416044760293635,467.49736107082464,89.80748663101603,6.283138017741633,1.999988710463421,0.9999943552317104,294,5,0,640,294
936,468.0,0.006712804815362806,0.38461538461538464,3.141586755024032,3.141604450781121,467.9973638901881,89.8076923076923,6.283138118733236,1.9999887345734535,0.9999943672867267,647,2,0,288,647
937,468.5,0.006705640669348544,0.38420490928495193,3.141586767607628,3.1416044256136733,468.49736670353377,89.80789754535753,6.283138219401666,1.9999887586063343,0.999994379303167,0,937,1,936,0
938,469.0,0.0066984917986989195,0.3837953091684435,3.141586780151,3.1416044005266763,468.99736951088084,89.80810234541578,6.283138319748302,1.9999887825623914,0.9999943912811958,541,2,0,396,541
939,469.5,0.006691358154610848,0.38338658146964855,3.1415867926543184,3.1416043755197873,469.4973723122485,89.80830670926518,6.283138419774514,1.999988806441953,0.9999944032209765,314,3,0,624,314
940,470.0,0.006684239688488922,0.3829787234042553,3.141586805117754,3.1416043505926656,469.9973751076558,89.80851063829788,6.283138519481663,1.9999888302453437,0.9999944151226718,571,2,0,368,571
941,470.5,0.0066771363519443,0.38257173219978746,3.1415868175414756,3.1416043257449724,470.4973778971217,89.80871413390011,6.2831386188711065,1.9999888539728874,0.9999944269864435,0,941,1,940,0
942,471.0,0.006670048096793616,0.3821656050955414,3.141586829925653,3.1416043009763697,470.99738068066523,89.80891719745222,6.283138717944192,1.9999888776249057,0.9999944388124528,629,2,0,312,629
943,471.5,0.006662974875057886,0.38176033934252385,3.1415868422704523,3.1416042762865235,471.49738345830525,89.80911983032874,6.283138816702261,1.9999889012017191,0.9999944506008595,62,23,0,880,62
944,472.0,0.006655916638961426,0.3813559322033898,3.1415868545760417,3.1416042516750995,471.9973862300604,89.8093220338983,6.283138915146646,1.9999889247036455,0.9999944623518229,479,2,0,464,479
945,472.5,0.006648873340930779,0.38095238095238093,3.1415868668425864,3.141604227141766,472.4973889959494,89.80952380952381,6.283139013278676,1.9999889481310025,0.9999944740655013,512,3,0,432,512
946,473.0,0.0066418449335936425,0.38054968287526425,3.141586879070251,3.1416042026861932,472.9973917559909,89.80972515856237,6.283139111099671,1.999988971484105,0.9999944857420526,525,2,0,420,525
947,473.5,0.00663483136977781,0.3801478352692714,3.1415868912592004,3.141604178308053,473.4973945102034,89.80992608236537,6.283139208610944,1.9999889947632665,0.9999944973816334,0,947,1,946,0
948,474.0,0.006627832602510112,0.379746835443038,3.1415869034095976,3.1416041540070188,473.9973972586053,89.81012658227849,6.2831393058138,1.9999890179687987,0.9999945089843993,635,2,0,312,635
949,474.5,0.00662084858501537,0.3793466807165437,3.141586915521605,3.141604129782764,474.49740000121506,89.81032665964173,6.28313940270954,1.9999890411010117,0.9999945205505059,84,13,0,864,84
950,475.0,0.006613879270715354,0.37894736842105264,3.141586927595384,3.141604105634969,474.9974027380509,89.81052631578947,6.2831394992994545,1.9999890641602143,0.9999945320801071,589,2,0,360,589
951,475.5,0.006606924613227746,0.3785488958990536,3.1415869396310954,3.141604081563309,475.497405469131,89.81072555205047,6.28313959558483,1.9999890871467128,0.9999945435733565,318,3,0,632,318
952,476.0,0.006599984566365112,0.37815126050420167,3.141586951628899,3.1416040575674664,475.9974081944736,89.81092436974791,6.283139691566945,1.9999891100608134,0.9999945550304068,567,2,0,384,567
953,476.5,0.006593059084133879,0.3777544596012592,3.141586963588954,3.1416040336471225,476.49741091409675,89.81112277019938,6.283139787247073,1.9999891329028192,0.9999945664514097,0,953,1,952,0
954,477.0,0.006586148120733319,0.37735849056603776,3.1415869755114185,3.14160400980196,476.99741362801836,89.81132075471697,6.283139882626479,1.999989155673033,0.9999945778365165,641,2,0,312,641
955,477.5,0.00657925163055454,0.3769633507853403,3.1415869873964497,3.1416039860316656,477.4974163362564,89.81151832460733,6.283139977706421,1.9999891783717545,0.9999945891858772,194,5,0,760,194
956,478.0,0.006572369568179483,0.37656903765690375,3.1415869992442045,3.1416039623359255,477.99741903882864,89.81171548117155,6.283140072488152,1.999989200999283,0.9999946004996415,479,2,0,476,479
957,478.5,0.006565501888379923,0.3761755485893417,3.1415870110548387,3.1416039387144283,478.4974217357529,89.81191222570533,6.283140166972918,1.999989223555916,0.9999946117779579,396,3,0,560,396
958,479.0,0.006558648546116479,0.3757828810020877,3.1415870228285065,3.141603915166864,478.9974244270469,89.81210855949895,6.283140261161957,1.9999892460419495,0.9999946230209747,479,2,0,478,479
959,479.5,0.006551809496537629,0.3753910323253389,3.141587034565363,3.1416038916929248,479.4974271127282,89.81230448383732,6.283140355056504,1.9999892684576772,0.9999946342288387,142,7,0,816,142
960,480.0,0.006544984694978735,0.375,3.14158704626556,3.1416038682923038,479.99742979281433,89.8125,6.283140448657784,1.9999892908033932,0.9999946454016965,703,2,0,256,703
961,480.5,0.0065381740969610675,0.37460978147762747,3.141587057929252,3.1416038449646964,480.49743246732277,89.81269510926118,6.2831405419670165,1.9999893130793869,0.9999946565396935,30,31,0,930,30
962,481.0,0.006531377658190838,0.37422037422037424,3.1415870695565893,3.1416038217097983,480.99743513627084,89.81288981288981,6.283140634985417,1.9999893352859495,0.9999946676429747,529,2,0,432,529
963,481.5,0.006524595334558242,0.3738317757009346,3.141587081147723,3.1416037985273086,481.497437799676,89.81308411214953,6.2831407277141915,1.9999893574233687,0.9999946787116843,326,3,0,636,326
964,482.0,0.0065178270821365,0.37344398340248963,3.1415870927028036,3.141603775416926,481.99744045755546,89.81327800829875,6.283140820154541,1.9999893794919315,0.9999946897459657,483,2,0,480,483
965,482.5,0.006511072857180918,0.37305699481865284,3.1415871042219803,3.1416037523783524,482.4974431099264,89.81347150259067,6.283140912307661,1.9999894014919226,0.9999947007459614,196,5,0,768,196
966,483.0,0.006504332616127936,0.37267080745341613,3.1415871157054016,3.141603729411291,482.9974457568058,89.81366459627328,6.28314100417474,1.9999894234236266,0.9999947117118133,701,2,0,264,701
967,483.5,0.006497606315594194,0.37228541882109617,3.1415871271532154,3.141603706515445,483.4974483982109,89.81385729058945,6.283141095756961,1.9999894452873253,0.9999947226436626,0,967,1,966,0
968,484.0,0.006490893912375606,0.371900826446281,3.141587138565569,3.141603683690522,483.9974510341586,89.81404958677686,6.283141187055501,1.9999894670832998,0.99999473354165,527,2,0,440,527
969,484.5,0.006484195363446426,0.3715170278637771,3.1415871499426085,3.1416036609362274,484.4974536646656,89.81424148606811,6.28314127807153,1.9999894888118295,0.9999947444059146,392,3,0,576,392
970,485.0,0.006477510625958336,0.37113402061855666,3.1415871612844795,3.1416036382522714,484.997456289749,89.81443298969073,6.28314136880621,1.9999895104731917,0.9999947552365959,585,2,0,384,585
971,485.5,0.006470839657239533,0.3707518022657055,3.1415871725913265,3.1416036156383638,485.4974589094254,89.81462409886714,6.283141459260703,1.9999895320676642,0.999994766033832,0,971,1,970,0
972,486.0,0.006464182414793813,0.37037037037037035,3.141587183863294,3.1416035930942168,485.9974615237116,89.81481481481481,6.283141549436158,1.9999895535955208,0.9999947767977605,647,2,0,324,647
973,486.5,0.0064575388562996775,0.3699897225077081,3.141587195100525,3.141603570619544,486.4974641326241,89.81500513874614,6.283141639333726,1.9999895750570365,0.9999947875285181,144,7,0,828,144
974,487.0,0.006450908939609431,0.36960985626283366,3.141587206303162,3.1416035482140594,486.99746673617955,89.81519507186859,6.2831417289545435,1.9999895964524828,0.9999947982262414,487,2,0,486,487
975,487.5,0.006444292622748294,0.36923076923076925,3.1415872174713475,3.14160352587748,487.49746933439434,89.81538461538462,6.283141818299748,1.9999896177821306,0.9999948088910653,494,3,0,480,494
976,488.0,0.00643768986391351,0.3688524590163934,3.1415872286052218,3.141603503609523,487.99747192728495,89.8155737704918,6.2831419073704655,1.9999896390462497,0.9999948195231249,495,2,0,480,495
977,488.5,0.006431100621473476,0.368474923234391,3.141587239704926,3.1416034814099083,488.49747451486775,89.8157625383828,6.2831419961678225,1.9999896602451084,0.9999948301225542,0,977,1,976,0
978,489.0,0.006424524853966857,0.3680981595092025,3.1415872507705993,3.141603459278356,488.99747709715894,89.8159509202454,6.283142084692934,1.9999896813789728,0.9999948406894865,653,2,0,324,653
979,489.5,0.006417962520101722,0.36772216547497444,3.1415872618023806,3.141603437214588,489.4974796741747,89.8161389172625,6.283142172946914,1.9999897024481095,0.9999948512240546,98,11,0,880,98
980,490.0,0.00641141357875468,0.3673469387755102,3.141587272800409,3.1416034152183285,489.9974822459314,89.81632653061224,6.283142260930867,1.9999897234527813,0.9999948617263906,643,2,0,336,643
981,490.5,0.006404877988970017,0.3669724770642202,3.141587283764821,3.141603393289302,490.49748481244495,89.81651376146789,6.283142348645893,1.9999897443932515,0.9999948721966258,332,3,0,648,332
982,491.0,0.006398355709958846,0.3665987780040733,3.141587294695754,3.1416033714272342,490.9974873737313,89.81670061099797,6.283142436093088,1.9999897652697811,0.9999948826348907,491,2,0,490,491
983,491.5,0.006391846701098256,0.3662258392675483,3.141587305593344,3.141603349631853,491.4974899298066,89.81688708036623,6.283142523273542,1.9999897860826312,0.9999948930413155,0,983,1,982,0
984,492.0,0.0063853509219304735,0.36585365853658536,3.141587316457726,3.1416033279028888,491.9974924806866,89.8170731707317,6.283142610188336,1.9999898068320596,0.9999949034160297,663,2,0,320,663
985,492.5,0.006378868332162017,0.3654822335025381,3.1415873272890367,3.1416033062400706,492.4974950263871,89.81725888324873,6.283142696838552,1.9999898275183237,0.9999949137591617,200,5,0,784,200
986,493.0,0.006372398891662866,0.36511156186612576,3.1415873380874078,3.1416032846431303,492.9974975669241,89.81744421906693,6.283142783225259,1.9999898481416798,0.9999949240708399,537,2,0,448,537
987,493.5,0.0063659425604656395,0.364741641337386,3.141587348852974,3.141603263111801,493.497500102313,89.8176291793313,6.283142869349526,1.999989868702383,0.9999949343511915,434,3,0,552,434
